record_type,year,decade,era,five_year_plan,is_election_year,economic_event,flow,commodity,partner_country,country_code,region,trade_bloc,segment_value_usd_m,segment_share_pct,exports_usd_million,imports_usd_million,trade_balance_usd_million,exports_merchandise_usd_m,imports_merchandise_usd_m,exports_services_usd_m,imports_services_usd_m,gdp_usd_billion,trade_openness_pct,export_growth_yoy_pct,import_growth_yoy_pct,data_source
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,Netherlands,NLD,Europe,EU,14514.0,3.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,Hong Kong,HKG,Asia,Other,9676.0,2.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,Saudi Arabia,SAU,Middle East,OPEC,9676.0,2.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,China,CHN,Asia,BRICS,71655.0,15.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,UAE,ARE,Middle East,GCC,28662.0,6.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,USA,USA,Americas,G7,28662.0,6.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,Saudi Arabia,SAU,Middle East,OPEC,28662.0,6.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,Russia,RUS,Europe,BRICS,4777.0,1.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,Iraq,IRQ,Middle East,OPEC,23885.0,5.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,South Korea,KOR,Asia,OECD,19108.0,4.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,Australia,AUS,Oceania,OECD,19108.0,4.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,Switzerland,CHE,Europe,OECD,14331.0,3.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Import,,Indonesia,IDN,Asia,ASEAN,14331.0,3.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,United States,USA,Americas,G7,85600.0,16.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,UAE,ARE,Middle East,GCC,48150.0,9.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,China,CHN,Asia,BRICS,21400.0,4.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,UK,GBR,Europe,G7,16050.0,3.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,Germany,DEU,Europe,EU,16050.0,3.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,Bangladesh,BGD,Asia,SAARC,16050.0,3.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,Singapore,SGP,Asia,ASEAN,10700.0,2.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,Netherlands,NLD,Europe,EU,16050.0,3.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,Hong Kong,HKG,Asia,Other,10700.0,2.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Export,,Saudi Arabia,SAU,Middle East,OPEC,10700.0,2.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,China,CHN,Asia,BRICS,86380.0,14.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,UAE,ARE,Middle East,GCC,37020.0,6.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,USA,USA,Americas,G7,37020.0,6.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,Saudi Arabia,SAU,Middle East,OPEC,37020.0,6.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,Russia,RUS,Europe,BRICS,6170.0,1.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,Iraq,IRQ,Middle East,OPEC,30850.0,5.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,South Korea,KOR,Asia,OECD,24680.0,4.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,Australia,AUS,Oceania,OECD,18510.0,3.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,Switzerland,CHE,Europe,OECD,18510.0,3.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2018,2010s,Digital India Era,Plan 13,0,,Import,,Indonesia,IDN,Asia,ASEAN,18510.0,3.0,535000,617000,,,,,,2713.2,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,United States,USA,Americas,G7,89845.0,17.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,UAE,ARE,Middle East,GCC,47565.0,9.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,China,CHN,Asia,BRICS,21140.0,4.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,UK,GBR,Europe,G7,15855.0,3.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,Germany,DEU,Europe,EU,15855.0,3.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,Bangladesh,BGD,Asia,SAARC,15855.0,3.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,Singapore,SGP,Asia,ASEAN,10570.0,2.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,Netherlands,NLD,Europe,EU,15855.0,3.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,Hong Kong,HKG,Asia,Other,10570.0,2.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Export,,Saudi Arabia,SAU,Middle East,OPEC,10570.0,2.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,China,CHN,Asia,BRICS,82600.0,14.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,UAE,ARE,Middle East,GCC,35400.0,6.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,USA,USA,Americas,G7,41300.0,7.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,Saudi Arabia,SAU,Middle East,OPEC,29500.0,5.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,Russia,RUS,Europe,BRICS,5900.0,1.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,Iraq,IRQ,Middle East,OPEC,23600.0,4.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,South Korea,KOR,Asia,OECD,23600.0,4.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,Australia,AUS,Oceania,OECD,17700.0,3.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,Switzerland,CHE,Europe,OECD,17700.0,3.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2019,2010s,Digital India Era,Plan 13,1,,Import,,Indonesia,IDN,Asia,ASEAN,17700.0,3.0,528500,590000,,,,,,2869.0,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,United States,USA,Americas,G7,89946.0,18.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,UAE,ARE,Middle East,GCC,44973.0,9.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,China,CHN,Asia,BRICS,19988.0,4.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,UK,GBR,Europe,G7,14991.0,3.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,Germany,DEU,Europe,EU,14991.0,3.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,Bangladesh,BGD,Asia,SAARC,14991.0,3.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,Singapore,SGP,Asia,ASEAN,9994.0,2.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,Netherlands,NLD,Europe,EU,14991.0,3.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,Hong Kong,HKG,Asia,Other,9994.0,2.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Export,,Saudi Arabia,SAU,Middle East,OPEC,9994.0,2.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,China,CHN,Asia,BRICS,76530.0,15.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,UAE,ARE,Middle East,GCC,35714.0,7.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,USA,USA,Americas,G7,35714.0,7.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,Saudi Arabia,SAU,Middle East,OPEC,30612.0,6.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,Russia,RUS,Europe,BRICS,10204.0,2.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,Iraq,IRQ,Middle East,OPEC,20408.0,4.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,South Korea,KOR,Asia,OECD,20408.0,4.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,Australia,AUS,Oceania,OECD,15306.0,3.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,Switzerland,CHE,Europe,OECD,15306.0,3.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2020,2020s,Digital India Era,Plan 13,0,COVID-19 Pandemic,Import,,Indonesia,IDN,Asia,ASEAN,15306.0,3.0,499700,510200,,,,,,2671.6,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,United States,USA,Americas,G7,122004.0,18.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,UAE,ARE,Middle East,GCC,54224.0,8.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,China,CHN,Asia,BRICS,20334.0,3.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,UK,GBR,Europe,G7,20334.0,3.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,Germany,DEU,Europe,EU,20334.0,3.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,Bangladesh,BGD,Asia,SAARC,20334.0,3.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,Singapore,SGP,Asia,ASEAN,13556.0,2.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,Netherlands,NLD,Europe,EU,20334.0,3.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,Hong Kong,HKG,Asia,Other,13556.0,2.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Export,,Saudi Arabia,SAU,Middle East,OPEC,13556.0,2.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,China,CHN,Asia,BRICS,114135.0,15.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,UAE,ARE,Middle East,GCC,53263.0,7.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,USA,USA,Americas,G7,53263.0,7.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,Saudi Arabia,SAU,Middle East,OPEC,45654.0,6.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,Russia,RUS,Europe,BRICS,45654.0,6.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,Iraq,IRQ,Middle East,OPEC,38045.0,5.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,South Korea,KOR,Asia,OECD,30436.0,4.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,Australia,AUS,Oceania,OECD,22827.0,3.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,Switzerland,CHE,Europe,OECD,22827.0,3.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2021,2020s,Digital India Era,Plan 13,0,,Import,,Indonesia,IDN,Asia,ASEAN,22827.0,3.0,677800,760900,,,,,,3150.3,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,United States,USA,Americas,G7,140040.0,18.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,UAE,ARE,Middle East,GCC,54460.0,7.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,China,CHN,Asia,BRICS,23340.0,3.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,UK,GBR,Europe,G7,23340.0,3.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,Germany,DEU,Europe,EU,23340.0,3.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,Bangladesh,BGD,Asia,SAARC,23340.0,3.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,Singapore,SGP,Asia,ASEAN,15560.0,2.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,Netherlands,NLD,Europe,EU,23340.0,3.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,Hong Kong,HKG,Asia,Other,15560.0,2.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Export,,Saudi Arabia,SAU,Middle East,OPEC,15560.0,2.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,China,CHN,Asia,BRICS,134640.0,15.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,UAE,ARE,Middle East,GCC,62832.0,7.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,USA,USA,Americas,G7,62832.0,7.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,Saudi Arabia,SAU,Middle East,OPEC,53856.0,6.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,Russia,RUS,Europe,BRICS,53856.0,6.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,Iraq,IRQ,Middle East,OPEC,44880.0,5.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,South Korea,KOR,Asia,OECD,35904.0,4.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,Australia,AUS,Oceania,OECD,35904.0,4.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,Switzerland,CHE,Europe,OECD,26928.0,3.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2022,2020s,Digital India Era,Plan 13,0,Russia-Ukraine War Impact,Import,,Indonesia,IDN,Asia,ASEAN,26928.0,3.0,778000,897600,,,,,,3468.6,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,United States,USA,Americas,G7,139752.0,18.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,UAE,ARE,Middle East,GCC,54348.0,7.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,China,CHN,Asia,BRICS,23292.0,3.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,UK,GBR,Europe,G7,23292.0,3.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,Germany,DEU,Europe,EU,23292.0,3.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,Bangladesh,BGD,Asia,SAARC,23292.0,3.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,Singapore,SGP,Asia,ASEAN,15528.0,2.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,Netherlands,NLD,Europe,EU,23292.0,3.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,Hong Kong,HKG,Asia,Other,15528.0,2.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Export,,Saudi Arabia,SAU,Middle East,OPEC,15528.0,2.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,China,CHN,Asia,BRICS,125720.0,14.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,UAE,ARE,Middle East,GCC,62860.0,7.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,USA,USA,Americas,G7,53880.0,6.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,Saudi Arabia,SAU,Middle East,OPEC,53880.0,6.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,Russia,RUS,Europe,BRICS,44900.0,5.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,Iraq,IRQ,Middle East,OPEC,44900.0,5.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,South Korea,KOR,Asia,OECD,35920.0,4.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,Australia,AUS,Oceania,OECD,35920.0,4.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,Switzerland,CHE,Europe,OECD,26940.0,3.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2023,2020s,Digital India Era,Plan 13,0,,Import,,Indonesia,IDN,Asia,ASEAN,26940.0,3.0,776400,898000,,,,,,3737.9,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,United States,USA,Americas,G7,140076.0,18.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,UAE,ARE,Middle East,GCC,54474.0,7.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,China,CHN,Asia,BRICS,23346.0,3.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,UK,GBR,Europe,G7,23346.0,3.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,Germany,DEU,Europe,EU,23346.0,3.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,Bangladesh,BGD,Asia,SAARC,23346.0,3.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,Singapore,SGP,Asia,ASEAN,15564.0,2.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,Netherlands,NLD,Europe,EU,23346.0,3.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,Hong Kong,HKG,Asia,Other,15564.0,2.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Export,,Saudi Arabia,SAU,Middle East,OPEC,15564.0,2.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,China,CHN,Asia,BRICS,122990.0,14.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,UAE,ARE,Middle East,GCC,61495.0,7.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,USA,USA,Americas,G7,52710.0,6.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,Saudi Arabia,SAU,Middle East,OPEC,52710.0,6.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,Russia,RUS,Europe,BRICS,35140.0,4.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,Iraq,IRQ,Middle East,OPEC,35140.0,4.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,South Korea,KOR,Asia,OECD,35140.0,4.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,Australia,AUS,Oceania,OECD,35140.0,4.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,Switzerland,CHE,Europe,OECD,26355.0,3.0,778200,878500,,,,,,3940.0,,,,
Partner_Breakdown,2024,2020s,Digital India Era,Plan 13,1,,Import,,Indonesia,IDN,Asia,ASEAN,26355.0,3.0,778200,878500,,,,,,3940.0,,,,
